,Ch1,Ch2,Ch3,Ch4,,,
5666,0.508661893,0.213064927,0.145363783,0.132909397,,,
5667,0.294930526,0.284196504,0.129509554,0.291363416,,,
5668,0.240787914,0.349427451,0.119121402,0.290663233,,,
5669,0.149181018,0.188239163,0.403992358,0.258587461,,,
5670,0.488345706,0.169087806,0.195387303,0.147179186,,,
5671,0.157595753,0.114961938,0.49329065,0.23415166,,,
5672,0.36416802,0.055832594,0.224661669,0.355337716,,,
5673,0.13010367,0.443677528,0.071754212,0.354464591,,,
5674,0.040945517,0.404545576,0.258853261,0.295655645,,,
5675,0.478943312,0.297506554,0.119914795,0.103635339,,,
5676,0.425323752,0.208115581,0.246219524,0.120341143,,,
5677,0.431987628,0.089806296,0.234116778,0.244089299,,,
5678,0.476806009,0.120628132,0.051002401,0.351563459,,,
5679,0.52158987,0.067228424,0.078031785,0.333149921,,,
5680,0.069587848,0.692353995,0.092060461,0.145997696,,,
5681,0.185060936,0.102764751,0.384484099,0.327690214,,,
5682,0.112821799,0.318715784,0.484786696,0.083675721,,,
5683,0.14191259,0.071745974,0.571404773,0.214936664,,,
5684,0.515701878,0.224223299,0.190471967,0.069602856,,,
5685,0.586986125,0.246386719,0.096578513,0.070048643,,,
5686,0.104529432,0.382035435,0.38089438,0.132540752,,,
5687,0.401355784,0.276802854,0.258948,0.062893362,,,
5688,0.355580819,0.093021988,0.435787154,0.115610038,,,
5689,0.604605606,0.221306494,0.050945858,0.123142042,,,
5690,0.210536182,0.344068767,0.378081989,0.067313062,,,
5691,0.219349216,0.241949291,0.236062902,0.302638592,,,
5692,0.170978465,0.086209545,0.370459035,0.372352956,,,
5693,0.313561758,0.272202844,0.361889957,0.052345441,,,
5694,0.182163943,0.08076981,0.575295401,0.161770845,,,
5695,0.067124798,0.254960777,0.541426345,0.136488081,,,
5696,0.115872522,0.491401647,0.20577334,0.18695249,,,
5697,0.317590416,0.116615081,0.338530857,0.227263645,,,
5698,0.432921175,0.338186696,0.159815639,0.06907649,,,
5699,0.574995837,0.250861565,0.080047744,0.094094853,,,
5700,0.426992528,0.359117544,0.150561362,0.063328565,,,
5701,0.149564557,0.064255865,0.416599366,0.369580211,,,
5702,0.039344238,0.059885292,0.374549778,0.526220691,,,
5703,0.055076197,0.290748932,0.326037547,0.328137324,,,
5704,0.116121219,0.077385698,0.1217685,0.684724583,,,
5705,0.034387067,0.185019561,0.052662723,0.727930649,,,
5706,0.053888621,0.132310745,0.41779718,0.396003454,,,
5707,0.283160473,0.030952951,0.217927416,0.46795916,,,
5708,0.250507522,0.05558729,0.122279985,0.571625203,,,
5709,0.196503356,0.246540857,0.102106029,0.454849759,,,
5710,0.365505692,0.10099963,0.046722256,0.486772422,,,
5711,0.338448356,0.106059228,0.107817649,0.447674767,,,
5712,0.033764431,0.061962927,0.162702253,0.74157039,,,
5713,0.078907584,0.093943212,0.106480166,0.720669039,,,
5714,0.257881386,0.068754772,0.04566628,0.627697563,,,
5715,0.014105406,0.105195853,0.396868942,0.483829799,,,
5716,0.022868786,0.126151562,0.34854227,0.502437382,,,
5717,0.077398824,0.11768087,0.246698159,0.558222147,,,
5718,0.265876082,0.061912763,0.345713916,0.326497239,,,
5719,0.038559622,0.362901072,0.186642338,0.411896967,,,
5720,0.590465875,0.055757418,0.163591243,0.190185464,,,
5721,0.149065663,0.138320938,0.176678746,0.535934654,,,
5722,0.336864597,0.250177449,0.062812098,0.350145857,,,
5723,0.093531193,0.574243315,0.049256241,0.28296925,,,
5724,0.234481711,0.241180113,0.336297306,0.188040869,,,
5725,0.294981936,0.176328134,0.06648756,0.46220237,,,
5726,0.09565582,0.313341285,0.139363466,0.451639429,,,
5727,0.350086582,0.06242514,0.179666716,0.407821561,,,
5728,0.309516385,0.352831518,0.13287327,0.204778827,,,
5729,0.049575545,0.404969319,0.260737856,0.28471728,,,
5730,0.27518077,0.097094013,0.116055273,0.511669944,,,
5731,0.350843983,0.080156553,0.115871924,0.45312754,,,
5732,0.133323767,0.537158116,0.081471696,0.248046421,,,
5733,0.581596498,0.068672235,0.049985575,0.299745692,,,
5734,0.229490551,0.417723553,0.056853203,0.295932694,,,
5735,0.062236109,0.130196631,0.364114034,0.443453226,,,
5736,0.445265755,0.160202927,0.113946869,0.28058445,,,
5737,0.305057054,0.136020407,0.131143279,0.427779261,,,
5738,0.070523721,0.316228713,0.470662877,0.142584688,,,
5739,0.098496173,0.200906464,0.215571091,0.485026272,,,
5740,0.243347995,0.115832918,0.264437108,0.376381979,,,
5741,0.511593639,0.133420239,0.084398859,0.270587263,,,
5742,0.179268567,0.565097459,0.030234035,0.225399939,,,
5743,0.123839251,0.150784607,0.28155843,0.443817712,,,
5744,0.092948511,0.135009044,0.226988513,0.545053931,,,
5745,0.061914365,0.334231081,0.265998605,0.337855948,,,
5746,0.131733647,0.425980049,0.165670376,0.276615928,,,
5747,0.113664147,0.06644578,0.425447779,0.394442294,,,
5748,0.404961986,0.224660666,0.081272687,0.28910466,,,
5749,0.063649556,0.433615862,0.318598568,0.184136013,,,
5750,0.040611499,0.342344099,0.30898755,0.308056852,,,
5751,0.26740376,0.166930725,0.233384133,0.332281383,,,
5752,0.14311063,0.222131439,0.243595107,0.391162824,,,
5753,0.056721744,0.235579146,0.242092187,0.465606923,,,
5754,0.124443031,0.118128641,0.194617333,0.562810995,,,
5755,0.073410276,0.490226296,0.253229694,0.183133733,,,
5756,0.290568095,0.043279209,0.39675988,0.269392816,,,
5757,0.089633613,0.374204735,0.190245846,0.345915806,,,
5758,0.77006003,0.056910596,0.03782738,0.135201995,,,
5759,0.591153027,0.116611161,0.083405257,0.208830554,,,
5760,0.432849021,0.137406472,0.078928036,0.350816471,,,
5761,0.183224342,0.198178829,0.214188704,0.404408125,,,
5762,0.169421021,0.359677158,0.101924429,0.368977391,,,
5763,0.378679414,0.277002647,0.221329864,0.122988075,,,
5764,0.567697139,0.303645284,0.040648988,0.088008589,,,
5765,0.041752967,0.414937516,0.382656479,0.160653039,,,
5766,0.111624328,0.559100559,0.126394186,0.202880926,,,
5767,0.32219603,0.219877691,0.218593046,0.239333234,,,
5768,0.091577227,0.610440455,0.153334218,0.144648101,,,
5769,0.223327637,0.483960012,0.128158843,0.164553507,,,
5770,0.132232546,0.363708565,0.140298018,0.363760871,,,
5771,0.110139175,0.069297411,0.612806049,0.207757365,,,
5772,0.40087364,0.200350782,0.278849315,0.119926263,,,
5773,0.222562799,0.266564344,0.119745412,0.391127445,,,
5774,0.20145602,0.107407811,0.282885584,0.408250586,,,
5775,0.384358906,0.075118196,0.426627079,0.113895819,,,
5776,0.597428766,0.251703996,0.061834472,0.089032767,,,
5777,0.257860276,0.272746111,0.041054396,0.428339218,,,
5778,0.055329544,0.16733952,0.281857996,0.49547294,,,
5779,0.052694568,0.445207768,0.250609144,0.25148852,,,
5780,0.241769126,0.233872429,0.285607563,0.238750882,,,
5781,0.055990177,0.126428271,0.457773434,0.359808118,,,
5782,0.387481841,0.127423959,0.105769772,0.379324428,,,
5783,0.603278913,0.033141923,0.128533277,0.235045887,,,
5784,0.061505898,0.50531226,0.054876644,0.378305198,,,
5785,0.471323323,0.130659188,0.149040275,0.248977214,,,
5786,0.240541897,0.32228955,0.030434748,0.406733805,,,
5787,0.347851207,0.150617052,0.285407763,0.216123978,,,
5788,0.214870653,0.407381651,0.02825218,0.349495516,,,
5789,0.266630372,0.475351506,0.097181852,0.160836271,,,
5790,0.036902555,0.168710157,0.273535468,0.52085182,,,
5791,0.076219022,0.064588416,0.472674031,0.386518531,,,
5792,0.08059352,0.067550409,0.523729343,0.328126728,,,
5793,0.100088812,0.056210821,0.42676583,0.416934537,,,
5794,0.03791225,0.477481136,0.070157979,0.414448636,,,
5795,0.494936218,0.199653901,0.08154651,0.22386337,,,
5796,0.072019693,0.310500692,0.617479607,7.86E-09,,,
5797,0.228416303,0.678694569,0.092889124,4.39E-09,,,
5798,0.071727808,0.25029935,0.677972829,1.22E-08,,,
5799,0.139098813,0.428647218,0.432253959,9.52E-09,,,
5800,0.10265189,0.101958564,0.795389538,8.09E-09,,,
5801,0.096968753,0.642928886,0.260102354,6.49E-09,,,
5802,0.188600121,0.085412357,0.725987515,7.12E-09,,,
5803,0.103290728,0.778593499,0.118115758,1.50E-08,,,
5804,0.041698914,0.05834094,0.899960143,3.08E-09,,,
5805,0.341945915,0.507079125,0.150974955,5.28E-09,,,
5806,0.110250966,0.587892193,0.301856839,2.42E-09,,,
5807,0.075519357,0.082545115,0.841935525,2.74E-09,,,
5808,0.07488202,0.740386144,0.184731828,7.82E-09,,,
5809,0.141906768,0.68525106,0.172842168,4.23E-09,,,
5810,0.406358582,0.141399408,0.452242004,6.44E-09,,,
5811,0.080020448,0.217222507,0.702757039,5.33E-09,,,
5812,0.054057907,0.329112685,0.616829401,6.43E-09,,,
5813,0.25782301,0.113440437,0.628736549,4.26E-09,,,
5814,0.173324297,0.661972758,0.16470294,5.36E-09,,,
5815,0.07676396,0.589753004,0.111168856,0.222314179,,,
5816,0.516967926,0.296194835,0.015645581,0.171191658,,,
5817,0.155769053,0.356435746,0.119884449,0.367910752,,,
5818,0.154278623,0.186438326,0.359120836,0.300162215,,,
5819,0.280268963,0.093684887,0.130117594,0.495928556,,,
5820,0.411348484,0.092382738,0.106217666,0.390051111,,,
5821,0.117590884,0.057385803,0.454595089,0.370428224,,,
5822,0.302988656,0.451372143,0.023705431,0.22193377,,,
5823,0.125562406,0.141431296,0.098188749,0.634817549,,,
5824,0.279884908,0.12578242,0.283943328,0.310389344,,,
5825,0.276472071,0.491451396,0.03296688,0.199109652,,,
5826,0.250219454,0.221415068,0.042601488,0.48576399,,,
5827,0.258049501,0.230537799,0.088693306,0.422719394,,,
5828,0.413363203,0.315996799,0.022756196,0.247883802,,,
5829,0.447104496,0.176068456,0.121819889,0.25500716,,,
5830,0.107217698,0.470477107,0.16249226,0.259812935,,,
5831,0.300516391,0.097893354,0.213367919,0.388222335,,,
5832,0.394504819,0.06884528,0.284009264,0.252640637,,,
5833,0.592257771,0.063065904,0.04717403,0.297502295,,,
5834,0.662800372,0.065256528,0.047689768,0.224253332,,,
5835,0.036735983,0.178101162,0.46403599,0.321126865,,,
5836,0.216425271,0.075070342,0.523738463,0.184765924,,,
5837,0.165573784,0.623324548,0.069477651,0.141624018,,,
5838,0.184416689,0.227397962,0.187228651,0.400956698,,,
5839,0.21398011,0.188205388,0.307773899,0.290040604,,,
5840,0.240463583,0.275412019,0.069112203,0.415012195,,,
5841,0.180957363,0.346057402,0.193665082,0.279320154,,,
5842,0.269113581,0.326125235,0.274887102,0.129874082,,,
5843,0.286729019,0.065859028,0.221595985,0.425815967,,,
5844,0.555239205,0.061383297,0.118009416,0.265368083,,,
5845,0.148307225,0.607635338,0.034659839,0.209397598,,,
5846,0.055019201,0.095470813,0.672859899,0.176650087,,,
5847,0.04913881,0.662555577,0.076410428,0.211895185,,,
5848,0.17885935,0.27133752,0.088545064,0.461258066,,,
5849,0.335935291,0.087748243,0.250643876,0.325672591,,,
5850,0.263741279,0.113732101,0.476053007,0.146473613,,,
5851,0.131280815,0.351235124,0.188959163,0.328524899,,,
5852,0.375542517,0.106989557,0.173168092,0.344299834,,,
5853,0.166770823,0.381757451,0.133138801,0.318332925,,,
5854,0.407835187,0.145345162,0.042468482,0.404351168,,,
5855,0.057623515,0.478915161,0.149751044,0.31371028,,,
5856,0.403813609,0.216847991,0.105073351,0.274265049,,,
5857,0.12662943,0.276111674,0.313183475,0.284075421,,,
5858,0.368727596,0.147488884,0.125185017,0.358598504,,,
5859,0.284897647,0.177194231,0.244763224,0.293144898,,,
5860,0.102136254,0.070635241,0.214413518,0.612814986,,,
5861,0.334247221,0.275022639,0.057518719,0.333211422,,,
5862,0.257322306,0.072782324,0.300648954,0.369246415,,,
5863,0.10273364,0.083898759,0.398010642,0.41535696,,,
5864,0.081522669,0.462771788,0.122314296,0.333391247,,,
5865,0.269371242,0.087245096,0.283890502,0.359493161,,,
5866,0.066303875,0.113862587,0.107559888,0.71227365,,,
5867,0.217741863,0.24007494,0.073126979,0.469056218,,,
5868,0.107100455,0.096441368,0.223567904,0.572890273,,,
5869,0.284479914,0.3217037,0.077702179,0.316114207,,,
5870,0.475410657,0.090484746,0.175072623,0.259031974,,,
5871,0.049649144,0.291040175,0.06803702,0.591273661,,,
5872,0.14338783,0.247725006,0.608887134,3.03E-08,,,
5873,0.013475699,0.583619537,0.402904756,8.63E-09,,,
5874,0.259105641,0.416234374,0.324659956,2.94E-08,,,
5875,0.039804593,0.070084256,0.890111139,1.21E-08,,,
5876,0.053787443,0.547617145,0.398595406,5.81E-09,,,
5877,0.080373455,0.372919432,0.546707085,2.75E-08,,,
5878,0.053937627,0.280185762,0.665876599,1.23E-08,,,
5879,0.071073871,0.497314599,0.431611517,1.34E-08,,,
5880,0.481637359,0.111051731,0.407310893,1.74E-08,,,
5881,0.013724799,0.373525688,0.612749505,8.13E-09,,,
5882,0.230469594,0.199187808,0.570342584,1.43E-08,,,
5883,0.393644323,0.292013488,0.314342177,1.26E-08,,,
5884,0.073997363,0.671538512,0.254464105,2.11E-08,,,
5885,0.142816268,0.120888725,0.736294994,1.25E-08,,,
5886,0.038479786,0.064111478,0.897408731,4.83E-09,,,
5887,0.235350161,0.35884352,0.405806282,3.77E-08,,,
5888,0.054376318,0.211023172,0.734600503,7.41E-09,,,
5889,0.043518075,0.299709928,0.65677199,6.49E-09,,,
5890,0.095915678,0.112008133,0.792076186,3.58E-09,,,
5891,0.453570859,0.079322793,0.118402529,0.348703819,,,
5892,0.22283996,0.409224458,0.053375336,0.314560246,,,
5893,0.170783482,0.365249061,0.22803748,0.235929977,,,
5894,0.185080955,0.080068518,0.196789821,0.538060706,,,
5895,0.088410641,0.122195076,0.218489654,0.570904629,,,
5896,0.233468054,0.060940353,0.125153658,0.580437935,,,
5897,0.039574092,0.115112189,0.512905224,0.332408495,,,
5898,0.131740272,0.076662922,0.240906915,0.550689891,,,
5899,0.083301634,0.101324475,0.354086001,0.46128789,,,
5900,0.191969117,0.160538535,0.209171669,0.438320678,,,
5901,0.154831427,0.329272833,0.082977873,0.432917867,,,
5902,0.159924556,0.06388086,0.194271755,0.581922829,,,
5903,0.297091355,0.207773873,0.197525991,0.297608781,,,
5904,0.193782714,0.203342788,0.10742367,0.495450828,,,
5905,0.245827668,0.401724347,0.146672178,0.205775806,,,
5906,0.499098373,0.141308055,0.121989512,0.23760406,,,
5907,0.309900479,0.094432061,0.057312941,0.538354519,,,
5908,0.122939515,0.075728125,0.309475865,0.491856494,,,
5909,0.247007692,0.289447362,0.070093616,0.39345133,,,
5910,0.257914389,0.053033924,0.483259474,0.205792214,,,
5911,0.230207087,0.230933211,0.382660223,0.15619948,,,
5912,0.16101722,0.478592225,0.107118189,0.253272366,,,
5913,0.261442466,0.479344446,0.103925073,0.155288014,,,
5914,0.112559311,0.512813154,0.152658404,0.221969131,,,
5915,0.280693069,0.217581191,0.304865047,0.196860693,,,
5916,0.056972828,0.609569637,0.107003856,0.226453678,,,
5917,0.288338231,0.346312944,0.130344984,0.235003841,,,
5918,0.068974183,0.378308923,0.44777283,0.104944064,,,
5919,0.657619604,0.173171437,0.05014892,0.119060039,,,
5920,0.103694566,0.285269963,0.523228904,0.087806568,,,
5921,0.478479327,0.077989071,0.161082675,0.282448927,,,
5922,0.070000164,0.467429005,0.30295525,0.159615582,,,
5923,0.34677917,0.347283665,0.154556495,0.15138067,,,
5924,0.217618158,0.454120076,0.112241603,0.216020163,,,
5925,0.138284789,0.181530675,0.291707527,0.388477009,,,
5926,0.43785621,0.198677557,0.240499646,0.122966588,,,
5927,0.087597546,0.514234471,0.155856378,0.242311606,,,
5928,0.503613215,0.085320705,0.288210824,0.122855256,,,
5929,0.232278291,0.212798827,0.100491573,0.45443131,,,
5930,0.125007079,0.635429739,0.051741276,0.187821907,,,
5931,0.103696934,0.203913217,0.333408002,0.358981847,,,
5932,0.497835993,0.208267838,0.131039897,0.162856272,,,
5933,0.384247894,0.04204972,0.42520018,0.148502206,,,
5934,0.405864023,0.359178073,0.080798989,0.154158915,,,
5935,0.080458653,0.515596795,0.081144134,0.322800418,,,
5936,0.234120865,0.280435582,0.300830282,0.18461327,,,
5937,0.200594184,0.18567406,0.388180097,0.225551658,,,
5938,0.084405255,0.083110467,0.356290684,0.476193595,,,
5939,0.32293114,0.12695055,0.176833405,0.373284905,,,
5940,0.209698988,0.512348411,0.100814596,0.177138005,,,
5941,0.130427671,0.399130919,0.147466399,0.322975011,,,
5942,0.071302711,0.226543836,0.461898955,0.240254498,,,
5943,0.312317799,0.462930638,0.08058691,0.144164654,,,
5944,0.068637108,0.357437252,0.238333733,0.335591906,,,
5945,0.140710207,0.323842724,0.314076872,0.221370196,,,
5946,0.085170009,0.645946528,0.055132377,0.213751086,,,
5947,0.040016038,0.45001416,0.31700436,0.192965443,,,
5948,0.347007186,0.073107962,0.286672063,0.293212789,,,
5949,0.155148146,0.429315469,0.161902114,0.253634271,,,
5950,0.120119299,0.322886326,0.451442956,0.105551419,,,
5951,0.324365995,0.306286932,0.077596163,0.29175091,,,
5952,0.162178228,0.330832247,0.152996233,0.353993293,,,
5953,0.364989233,0.070198357,0.324909502,0.239902907,,,
5954,0.168747669,0.216633378,0.34612186,0.268497092,,,
5955,0.181339297,0.331635555,0.053597704,0.433427444,,,
5956,0.033096479,0.37890085,0.396073411,0.19192926,,,
5957,0.044488676,0.064778665,0.479980961,0.410751698,,,
5958,0.072726371,0.365644551,0.330704927,0.230924151,,,
5959,0.346981205,0.103341857,0.38813762,0.161539319,,,
5960,0.326141211,0.224144297,0.082931791,0.366782701,,,
5961,0.078271726,0.47589812,0.095842445,0.349987709,,,
5962,0.230208441,0.07650471,0.455841084,0.237445764,,,
5963,0.209193111,0.323995085,0.229509782,0.237302022,,,
5964,0.093555468,0.359005848,0.368661133,0.178777551,,,
5965,0.110563578,0.289412131,0.333540674,0.266483618,,,
5966,0.204781359,0.098043597,0.352380286,0.344794758,,,
5967,0.292661889,0.533916776,0.045964235,0.1274571,,,
5968,0.365793745,0.333680171,0.210826689,0.089699395,,,
5969,0.591105809,0.160491503,0.118869761,0.129532927,,,
5970,0.040630923,0.723707086,0.105026851,0.13063514,,,
5971,0.138589188,0.475483389,0.099927091,0.286000332,,,
5972,0.145290401,0.285611678,0.433558107,0.135539814,,,
5973,0.236404987,0.086430283,0.520555066,0.156609664,,,
5974,0.181611513,0.527905135,0.127182437,0.163300914,,,
5975,0.115703519,0.670289805,0.11422436,0.099782316,,,
5976,0.06857918,0.658368541,0.11318305,0.159869229,,,
5977,0.412939742,0.263252936,0.100969949,0.222837373,,,
5978,0.593539924,0.091966333,0.087980149,0.226513595,,,
5979,0.063286194,0.578153095,0.215599708,0.142961002,,,
5980,0.168154968,0.375774552,0.10006914,0.35600134,,,
5981,0.664703051,0.097324545,0.129422749,0.108549655,,,
5982,0.080979414,0.765167606,0.043968293,0.109884687,,,
5983,0.514620752,0.181681157,0.176430305,0.127267786,,,
5984,0.222271773,0.288628742,0.239861645,0.24923784,,,
5985,0.26005485,0.070916732,0.514657253,0.154371165,,,
5986,0.599269496,0.074543188,0.102391093,0.223796223,,,
5987,0.408213896,0.068689639,0.298689147,0.224407317,,,
5988,0.068664638,0.125854482,0.630771721,0.174709159,,,
5989,0.748561581,0.099119588,0.035772482,0.11654635,,,
5990,0.573048077,0.049905892,0.294928987,0.082117045,,,
5991,0.144820169,0.602244369,0.062588584,0.190346879,,,
5992,0.258369202,0.403598672,0.09991712,0.238115006,,,
5993,0.40065854,0.301263885,0.08264949,0.215428084,,,
5994,0.149180142,0.403731011,0.299726711,0.147362136,,,
5995,0.135692802,0.459802879,0.313466053,0.091038266,,,
5996,0.100798581,0.53444791,0.143289472,0.221464036,,,
5997,0.070785927,0.585731084,0.188144521,0.155338468,,,
5998,0.253138011,0.169237498,0.164050952,0.413573538,,,
5999,0.091728614,0.139336845,0.514620946,0.254313595,,,
6000,0.284472947,0.34251202,0.104322353,0.268692679,,,
6001,0.513260115,0.124811772,0.137707479,0.224220634,,,
6002,0.231362834,0.11860203,0.449727203,0.200307933,,,
6003,0.060980934,0.704740746,0.117280794,0.116997525,,,
6004,0.076133577,0.358849939,0.482567989,0.082448495,,,
6005,0.130822827,0.05553858,0.289208847,0.524429746,,,
6006,0.100374084,0.2744657,0.190804318,0.434355898,,,
6007,0.224677788,0.295769273,0.045703492,0.433849447,,,
6008,0.195829789,0.147037912,0.282816874,0.374315424,,,
6009,0.185424393,0.335696347,0.041108793,0.437770467,,,
6010,0.0547573,0.503464085,0.029004693,0.412773922,,,
6011,0.441072887,0.053365493,0.050389462,0.455172157,,,
6012,0.25687642,0.241193362,0.233898606,0.268031612,,,
6013,0.030828431,0.302004751,0.176880548,0.49028627,,,
6014,0.124602025,0.133397373,0.074797374,0.667203229,,,
6015,0.067221413,0.455083085,0.113594115,0.364101386,,,
6016,0.15738457,0.175203894,0.323895061,0.343516475,,,
6017,0.132172181,0.14578709,0.052333503,0.669707227,,,
6018,0.064383957,0.056018123,0.353644136,0.525953785,,,
6019,0.189116017,0.340560129,0.049789746,0.420534108,,,
6020,0.112878793,0.298589324,0.307025845,0.281506038,,,
6021,0.332342006,0.202635352,0.125421348,0.339601294,,,
6022,0.063805596,0.50686976,0.046747701,0.382576943,,,
6023,0.421759112,0.033487727,0.209854976,0.334898185,,,
6024,0.291795006,0.121400519,0.128638808,0.458165667,,,
6025,0.547405421,0.179612513,0.145046869,0.127935198,,,
6026,0.729043104,0.047749446,0.054305554,0.168901896,,,
6027,0.066062556,0.102223399,0.666886961,0.164827085,,,
6028,0.140419912,0.503346369,0.178254973,0.177978746,,,
6029,0.099037826,0.285500006,0.320619618,0.294842551,,,
6030,0.309063877,0.511373128,0.040802684,0.138760312,,,
6031,0.154982372,0.271174313,0.331933034,0.241910281,,,
6032,0.482897812,0.273402018,0.082869232,0.160830938,,,
6033,0.134441678,0.110986323,0.240664061,0.513907937,,,
6034,0.127718393,0.242274148,0.42728159,0.202725869,,,
6035,0.148335103,0.438702212,0.0932156,0.319747085,,,
6036,0.074610558,0.428246606,0.169130474,0.328012363,,,
6037,0.228370733,0.340763849,0.243020626,0.187844793,,,
6038,0.151526259,0.179087401,0.42085729,0.24852905,,,
6039,0.274317582,0.161184538,0.153061295,0.411436586,,,
6040,0.12657423,0.066042754,0.524206987,0.283176028,,,
6041,0.424148011,0.055790115,0.358546369,0.161515505,,,
6042,0.050447287,0.354848276,0.388354584,0.206349853,,,
6043,0.039178784,0.469337148,0.095572988,0.395911081,,,
6044,0.051626161,0.33117133,0.07301649,0.544186019,,,
6045,0.154659583,0.158772254,0.079837439,0.606730724,,,
6046,0.258320331,0.059078806,0.098907143,0.58369372,,,
6047,0.300898735,0.077195881,0.222924196,0.398981188,,,
6048,0.081882175,0.23056588,0.07232986,0.615222085,,,
6049,0.413671842,0.144327839,0.046565701,0.395434618,,,
6050,0.340520913,0.10023143,0.056123769,0.503123888,,,
6051,0.414925079,0.052668317,0.092592883,0.43981372,,,
6052,0.211175759,0.311289084,0.071444043,0.406091113,,,
6053,0.430856621,0.132970487,0.075491026,0.360681866,,,
6054,0.021596662,0.649838011,0.095634738,0.232930589,,,
6055,0.311503645,0.097772427,0.073693028,0.517030901,,,
6056,0.167662098,0.066204107,0.201798309,0.564335485,,,
6057,0.171613883,0.069346359,0.358221116,0.400818642,,,
6058,0.038031797,0.117262657,0.077187485,0.767518061,,,
6059,0.02517553,0.442652645,0.22572419,0.306447635,,,
6060,0.014847736,0.453589757,0.128276176,0.403286332,,,
6061,0.337081398,0.153292385,0.117711501,0.391914716,,,
6062,0.297662086,0.557614565,0.017848407,0.126874943,,,
6063,0.683261982,0.046387159,0.087618023,0.182732836,,,
6064,0.068880085,0.200809993,0.334786533,0.39552339,,,
6065,0.131496578,0.122813276,0.532467008,0.213223139,,,
6066,0.133543575,0.587471925,0.059510592,0.219473908,,,
6067,0.564464604,0.11248536,0.089831316,0.233218719,,,
6068,0.411449256,0.188362925,0.272854516,0.127333303,,,
6069,0.033965264,0.597331531,0.177270324,0.191432881,,,
6070,0.445398189,0.25167001,0.115568904,0.187362897,,,
6071,0.334756307,0.214201716,0.131288247,0.319753731,,,
6072,0.250080561,0.347639535,0.272944064,0.129335841,,,
6073,0.298863867,0.229964343,0.102394238,0.368777552,,,
6074,0.344831809,0.427124814,0.032653075,0.195390302,,,
6075,0.269557362,0.368941527,0.260317204,0.101183907,,,
6076,0.319297576,0.133423311,0.107358277,0.439920835,,,
6077,0.142980469,0.29232669,0.430134756,0.134558085,,,
6078,0.138350336,0.49757327,0.12481958,0.239256814,,,
6079,0.455041265,0.172586488,0.100283908,0.272088339,,,
6080,0.202157036,0.218974215,0.349058626,0.229810123,,,
6081,0.086608244,0.598740209,0.134842884,0.179808663,,,
6082,0.530453568,0.298412139,0.03345616,0.137678134,,,
6083,0.060924885,0.082809136,0.402929546,0.453336433,,,
6084,0.284832078,0.356293649,0.127436927,0.231437346,,,
6085,0.217536643,0.309260739,0.168400658,0.304801961,,,
6086,0.163781501,0.389414153,0.21580879,0.230995556,,,
6087,0.28864996,0.361224096,0.153441135,0.196684809,,,
6088,0.095106226,0.384762378,0.329686402,0.190444993,,,
6089,0.118512363,0.269167186,0.289217849,0.323102602,,,
6090,0.434981255,0.214467721,0.117137128,0.233413895,,,
6091,0.221219108,0.041837646,0.510664003,0.226279243,,,
6092,0.079976647,0.202539839,0.382520279,0.334963235,,,
6093,0.646297575,0.065157635,0.098171686,0.190373105,,,
6094,0.146971749,0.446504532,0.282027845,0.124495874,,,
6095,0.348675873,0.265857652,0.139720488,0.245745987,,,
6096,0.41530091,0.086755357,0.294699704,0.203244029,,,
6097,0.091875361,0.093331693,0.60314843,0.211644516,,,
6098,0.728748894,0.107984106,0.032665073,0.130601927,,,
6099,0.158675739,0.21864376,0.225365915,0.397314586,,,
6100,0.186821254,0.295082822,0.094912318,0.423183606,,,
6101,0.136008998,0.11638426,0.407804133,0.339802609,,,
6102,0.021548529,0.468445905,0.079677259,0.430328307,,,
6103,0.08229469,0.063958507,0.472324871,0.381421932,,,
6104,0.098260858,0.446271863,0.033224361,0.422242918,,,
6105,0.038238372,0.597927441,0.052350664,0.311483523,,,
6106,0.030946927,0.405094172,0.183190287,0.380768614,,,
6107,0.134559593,0.318577946,0.087475911,0.45938655,,,
6108,0.199463336,0.073512968,0.228082256,0.49894144,,,
6109,0.058399123,0.084978055,0.217607934,0.639014888,,,
6110,0.271156099,0.448291359,0.114475422,0.166077121,,,
6111,0.259980274,0.37263203,0.040228315,0.327159381,,,
6112,0.090354349,0.341308126,0.142267588,0.426069936,,,
6113,0.291476158,0.271177731,0.030881973,0.406464138,,,
6114,0.331563766,0.118570443,0.051360436,0.498505355,,,
6115,0.200405233,0.401372568,0.111960893,0.286261306,,,
6116,0.230452883,0.105516887,0.05542429,0.60860594,,,
6117,0.173471087,0.180051889,0.090178011,0.556299013,,,
6118,0.106619238,0.097986121,0.181584712,0.61380993,,,
6119,0.14374703,0.289778682,0.165516803,0.400957485,,,
6120,0.372807292,0.193725127,0.120290127,0.313177454,,,
6121,0.055154181,0.047082811,0.460731637,0.437031372,,,
6122,0.201608578,0.134695978,0.103722536,0.559972908,,,
6123,0.32348906,0.206374455,0.082358133,0.387778353,,,
6124,0.118753593,0.097943951,0.403817149,0.379485307,,,
6125,0.077037188,0.067748809,0.457918566,0.397295437,,,
6126,0.341441313,0.020510199,0.32694103,0.311107458,,,
6127,0.228076425,0.102263401,0.135491634,0.53416854,,,
6128,0.41115993,0.274974218,0.047900651,0.265965201,,,
6129,0.167000792,0.455695827,0.196770643,0.180532737,,,
