,Ch1,Ch2,Ch3,Ch4,,,,
5627,0.320903551,0.458099071,0.047580946,0.173416432,,,,
5628,0.514409491,0.10119913,0.114704623,0.269686755,,,,
5629,0.110113556,0.432824329,0.281443768,0.175618347,,,,
5630,0.07779232,0.611490713,0.107675397,0.20304157,,,,
5631,0.127290699,0.057949774,0.44300966,0.371749867,,,,
5632,0.118140323,0.158866721,0.113347447,0.609645509,,,,
5633,0.117723925,0.338670324,0.340353021,0.20325273,,,,
5634,0.03981451,0.068198749,0.492809122,0.39917762,,,,
5635,0.277053483,0.19092377,0.233899969,0.298122778,,,,
5636,0.238430367,0.112075689,0.449540998,0.199952946,,,,
5637,0.380892464,0.257159253,0.094787689,0.267160594,,,,
5638,0.056294931,0.133655187,0.150455767,0.659594114,,,,
5639,0.029697166,0.510275492,0.190148439,0.269878903,,,,
5640,0.41306292,0.055268079,0.099658099,0.432010903,,,,
5641,0.099801702,0.216493251,0.252715052,0.430989995,,,,
5642,0.144560356,0.135576279,0.176144364,0.543719001,,,,
5643,0.211512762,0.263696447,0.038587208,0.486203583,,,,
5644,0.363442831,0.178179825,0.092077625,0.366299719,,,,
5645,0.215234537,0.080432322,0.39710508,0.30722806,,,,
5646,0.267962686,0.556944751,0.046459767,0.128632797,,,,
5647,0.576685985,0.110142403,0.118892668,0.194278944,,,,
5648,0.267174028,0.432902106,0.047851409,0.252072457,,,,
5649,0.404642361,0.188070269,0.06447014,0.342817231,,,,
5650,0.074376524,0.153480322,0.337220615,0.434922539,,,,
5651,0.187138855,0.085578531,0.382052393,0.345230221,,,,
5652,0.130454306,0.651725009,0.036571365,0.181249319,,,,
5653,0.30665868,0.322431546,0.183599257,0.187310516,,,,
5654,0.580746999,0.168975288,0.093602034,0.156675679,,,,
5655,0.141250314,0.334437024,0.105747662,0.418565,,,,
5656,0.068586582,0.611682416,0.183412594,0.136318408,,,,
5657,0.108558908,0.45913898,0.179245971,0.253056141,,,,
5658,0.128016043,0.156389082,0.126818969,0.588775905,,,,
5659,0.097235128,0.456841457,0.228857057,0.217066358,,,,
5660,0.45530388,0.110601122,0.237342652,0.196752346,,,,
5661,0.137978771,0.174026731,0.240020928,0.44797357,,,,
5662,0.180440923,0.092230421,0.321016933,0.406311723,,,,
5663,0.406396588,0.392788771,0.111098352,0.089716289,,,,
5664,0.45332755,0.365118979,0.072479676,0.109073795,,,,
5665,0.52079912,0.184995728,0.087458952,0.206746201,,,,
5666,0.512136208,0.22458806,0.159809637,0.103466095,,,,
5667,0.319136814,0.331653387,0.120061908,0.229147891,,,,
5668,0.23794595,0.438128023,0.114214568,0.209711459,,,,
5669,0.153018398,0.246264026,0.393807598,0.206909977,,,,
5670,0.482457514,0.204910153,0.190212076,0.122420257,,,,
5671,0.161963165,0.1488377,0.522248889,0.166950246,,,,
5672,0.406100512,0.066539825,0.244463838,0.282895825,,,,
5673,0.118033108,0.53348452,0.074683437,0.273798936,,,,
5674,0.042232934,0.496416335,0.259052762,0.202297969,,,,
5675,0.487264681,0.329607237,0.100132284,0.082995799,,,,
5676,0.407981074,0.227730587,0.259570383,0.104717956,,,,
5677,0.477804739,0.112204413,0.239037334,0.170953514,,,,
5678,0.487196851,0.15009853,0.05445964,0.308244979,,,,
5679,0.541856275,0.083551601,0.093378068,0.281214055,,,,
5680,0.058571984,0.779791026,0.07265652,0.08898047,,,,
5681,0.195149322,0.108418523,0.428324957,0.268107198,,,,
5682,0.117096793,0.357101744,0.432521402,0.093280061,,,,
5683,0.149653012,0.080371891,0.571162455,0.198812642,,,,
5684,0.515331324,0.238863675,0.173639418,0.072165584,,,,
5685,0.608591887,0.24761132,0.072248965,0.071547828,,,,
5686,0.104530034,0.398946599,0.366491294,0.130032073,,,,
5687,0.371777173,0.294511907,0.267004205,0.066706715,,,,
5688,0.341684729,0.10432326,0.422172643,0.131819368,,,,
5689,0.594375121,0.249922662,0.046910898,0.108791319,,,,
5690,0.222333385,0.366092304,0.343140617,0.068433694,,,,
5691,0.203943338,0.25342673,0.213690762,0.32893917,,,,
5692,0.180078202,0.098393018,0.3715448,0.34998398,,,,
5693,0.300775948,0.284974333,0.354745711,0.059504007,,,,
5694,0.182291673,0.089896687,0.536704266,0.191107373,,,,
5695,0.073185098,0.289316002,0.49903733,0.13846157,,,,
5696,0.113177041,0.533520736,0.194021129,0.159281094,,,,
5697,0.314019218,0.129027743,0.344782164,0.212170875,,,,
5698,0.441826933,0.332468844,0.145316792,0.080387431,,,,
5699,0.609321351,0.230852232,0.066031271,0.093795146,,,,
5700,0.442260407,0.381747436,0.12024874,0.055743417,,,,
5701,0.130124293,0.057267642,0.37460777,0.438000295,,,,
5702,0.034766363,0.0543891,0.358727842,0.552116695,,,,
5703,0.039449267,0.248053183,0.326135735,0.386361815,,,,
5704,0.098016679,0.06124926,0.114008578,0.726725484,,,,
5705,0.026294146,0.140175459,0.050006201,0.783524195,,,,
5706,0.043529371,0.125498655,0.348107954,0.48286402,,,,
5707,0.208817255,0.023203999,0.203258917,0.564719829,,,,
5708,0.21877204,0.047870254,0.101822886,0.63153482,,,,
5709,0.179140764,0.222005471,0.104843356,0.49401041,,,,
5710,0.295298636,0.095407706,0.041977516,0.567316142,,,,
5711,0.252491903,0.085134517,0.111848236,0.550525344,,,,
5712,0.025175591,0.047189139,0.152521257,0.775114013,,,,
5713,0.054138071,0.062003233,0.085310272,0.798548424,,,,
5714,0.197012253,0.062883117,0.038504566,0.701600065,,,,
5715,0.011629901,0.093682161,0.390740098,0.50394784,,,,
5716,0.020671384,0.082676688,0.288238221,0.608413707,,,,
5717,0.065111721,0.105089894,0.251314564,0.578483822,,,,
5718,0.233457685,0.049295817,0.304068415,0.413178083,,,,
5719,0.032103997,0.309893735,0.171568592,0.486433676,,,,
5720,0.572145683,0.048516608,0.152268423,0.227069285,,,,
5721,0.134918568,0.124902281,0.181240562,0.558938589,,,,
5722,0.315685188,0.220249043,0.055896663,0.408169106,,,,
5723,0.071904203,0.552772936,0.048885493,0.326437367,,,,
5724,0.188347927,0.201146681,0.37643524,0.234070152,,,,
5725,0.265455715,0.144219997,0.063289099,0.527035189,,,,
5726,0.084974115,0.216342993,0.141506197,0.557176695,,,,
5727,0.344065146,0.055721422,0.180945415,0.419268017,,,,
5728,0.303331737,0.342530775,0.135768498,0.21836899,,,,
5729,0.040847002,0.365105292,0.216263103,0.377784603,,,,
5730,0.257763109,0.08938359,0.11596794,0.536885361,,,,
5731,0.329211303,0.069637743,0.12183576,0.479315193,,,,
5732,0.140780477,0.448590183,0.095785634,0.314843706,,,,
5733,0.534496452,0.062250202,0.055169809,0.348083537,,,,
5734,0.184935711,0.396090752,0.059541867,0.35943167,,,,
5735,0.047679994,0.092530099,0.34641125,0.513378657,,,,
5736,0.435572419,0.135323449,0.108435882,0.32066825,,,,
5737,0.287243813,0.130694482,0.132525321,0.449536383,,,,
5738,0.063710793,0.251071859,0.497448172,0.187769176,,,,
5739,0.106818037,0.226338834,0.21280242,0.454040708,,,,
5740,0.25275905,0.126228381,0.246977722,0.374034847,,,,
5741,0.551979226,0.121449886,0.083721801,0.242849087,,,,
5742,0.157698218,0.588089287,0.025380187,0.228832308,,,,
5743,0.118035588,0.16508742,0.294457492,0.4224195,,,,
5744,0.09237666,0.119400302,0.23226586,0.555957178,,,,
5745,0.065145876,0.383000142,0.218657301,0.33319668,,,,
5746,0.135723304,0.42807541,0.168666811,0.267534475,,,,
5747,0.118735414,0.069575979,0.457571743,0.354116864,,,,
5748,0.443973727,0.228998742,0.079668711,0.247358821,,,,
5749,0.048826041,0.506653794,0.255591626,0.188928539,,,,
5750,0.033866865,0.369469574,0.295800483,0.300863078,,,,
5751,0.283268271,0.152901409,0.203317085,0.360513236,,,,
5752,0.155241842,0.246582862,0.248685151,0.349490144,,,,
5753,0.063328878,0.23450171,0.234581039,0.467588373,,,,
5754,0.134769847,0.111547354,0.205693695,0.547989104,,,,
5755,0.076619858,0.50812546,0.234964348,0.180290334,,,,
5756,0.30806735,0.046884999,0.399715585,0.245332066,,,,
5757,0.080279973,0.396636248,0.175169577,0.347914203,,,,
5758,0.784952531,0.043348043,0.02880317,0.142896256,,,,
5759,0.645785539,0.100208125,0.080297868,0.173708467,,,,
5760,0.445241792,0.119435523,0.077058013,0.358264673,,,,
5761,0.177046173,0.200161177,0.196305323,0.426487328,,,,
5762,0.18550513,0.323029858,0.086113938,0.405351074,,,,
5763,0.42559997,0.241428731,0.226134245,0.106837054,,,,
5764,0.580420246,0.297986945,0.038885097,0.082707712,,,,
5765,0.047174508,0.402350275,0.404423705,0.146051511,,,,
5766,0.111840118,0.547275392,0.12793281,0.21295168,,,,
5767,0.30686018,0.216220975,0.241465683,0.235453162,,,,
5768,0.112655295,0.59349033,0.149164347,0.144690028,,,,
5769,0.232310831,0.440732013,0.148693931,0.178263225,,,,
5770,0.148530109,0.32827242,0.161938363,0.361259108,,,,
5771,0.120722967,0.058026428,0.632098,0.189152605,,,,
5772,0.43728297,0.169591763,0.270318061,0.122807206,,,,
5773,0.230722617,0.26527141,0.127516264,0.376489708,,,,
5774,0.215048623,0.084873026,0.281702113,0.418376238,,,,
5775,0.410276939,0.063542848,0.431416509,0.094763703,,,,
5776,0.634939269,0.222075281,0.051188159,0.091797291,,,,
5777,0.22286989,0.200889329,0.038359379,0.537881403,,,,
5778,0.051053692,0.158156465,0.303292214,0.48749763,,,,
5779,0.057956132,0.357693704,0.256137294,0.32821287,,,,
5780,0.236105974,0.221325552,0.306783246,0.235785228,,,,
5781,0.046136269,0.09514015,0.477357633,0.381365948,,,,
5782,0.362650592,0.120729017,0.111006395,0.405613996,,,,
5783,0.533135407,0.03115968,0.14185596,0.293848954,,,,
5784,0.059929762,0.489889127,0.061887389,0.388293721,,,,
5785,0.458676509,0.123909496,0.165872917,0.251541077,,,,
5786,0.190797318,0.318954443,0.030405757,0.459842483,,,,
5787,0.360111047,0.129436893,0.284215763,0.226236297,,,,
5788,0.220963259,0.338475248,0.029171656,0.411389837,,,,
5789,0.253345069,0.401689668,0.116106138,0.228859125,,,,
5790,0.030530093,0.148956225,0.286089634,0.534424048,,,,
5791,0.067515313,0.058782604,0.498596547,0.375105535,,,,
5792,0.060466382,0.058842632,0.496019249,0.384671737,,,,
5793,0.087007479,0.048933436,0.4362324,0.427826685,,,,
5794,0.035927262,0.457974656,0.076764148,0.429333935,,,,
5795,0.501816813,0.160740524,0.081644031,0.255798632,,,,
5796,0.075625399,0.353390432,0.570984163,6.11E-09,,,,
5797,0.200727081,0.7303878,0.068885117,2.43E-09,,,,
5798,0.073278017,0.30732129,0.619400686,7.29E-09,,,,
5799,0.145395958,0.479544624,0.375059411,6.48E-09,,,,
5800,0.115423612,0.127808209,0.756768175,4.96E-09,,,,
5801,0.093986388,0.694104969,0.211908639,3.45E-09,,,,
5802,0.21252521,0.110077949,0.677396835,6.43E-09,,,,
5803,0.102705918,0.804444745,0.092849328,9.39E-09,,,,
5804,0.041766927,0.074493935,0.883739135,2.46E-09,,,,
5805,0.320809072,0.563521467,0.115669457,3.56E-09,,,,
5806,0.107794997,0.654796838,0.237408164,1.29E-09,,,,
5807,0.093279713,0.098041481,0.808678804,2.09E-09,,,,
5808,0.072781907,0.779948671,0.147269418,4.06E-09,,,,
5809,0.142981935,0.722191581,0.134826481,2.32E-09,,,,
5810,0.458123138,0.132817739,0.409059119,4.18E-09,,,,
5811,0.084704826,0.227860367,0.687434803,3.66E-09,,,,
5812,0.064674669,0.388554815,0.546770511,4.22E-09,,,,
5813,0.337841461,0.133066388,0.529092147,3.67E-09,,,,
5814,0.165802785,0.706878382,0.12731883,2.74E-09,,,,
5815,0.067304258,0.585677922,0.096976528,0.250041292,,,,
5816,0.537891565,0.263483758,0.015484378,0.183140299,,,,
5817,0.134057416,0.327568944,0.108620375,0.429753265,,,,
5818,0.152417491,0.176859152,0.337423145,0.333300212,,,,
5819,0.271752256,0.087768846,0.134154296,0.506324602,,,,
5820,0.386199155,0.071445506,0.086543879,0.45581146,,,,
5821,0.108208753,0.052585013,0.470831068,0.368375166,,,,
5822,0.280604889,0.439341451,0.025217826,0.254835834,,,,
5823,0.116547835,0.112015452,0.093485338,0.677951376,,,,
5824,0.246069105,0.117975133,0.267202037,0.368753725,,,,
5825,0.273789474,0.42051543,0.032735463,0.272959633,,,,
5826,0.250589485,0.211974681,0.042827684,0.49460815,,,,
5827,0.195690474,0.223661706,0.077342838,0.503304982,,,,
5828,0.39122431,0.302471832,0.02349966,0.282804199,,,,
5829,0.441269199,0.171718125,0.130751223,0.256261454,,,,
5830,0.106237864,0.456981921,0.170029554,0.266750661,,,,
5831,0.258472324,0.077787291,0.18458527,0.479155115,,,,
5832,0.392927889,0.059118272,0.265722569,0.282231269,,,,
5833,0.588075836,0.053669751,0.037797732,0.320456682,,,,
5834,0.616945376,0.081049373,0.042179025,0.259826226,,,,
5835,0.038179666,0.207296236,0.473358707,0.281165391,,,,
5836,0.216971443,0.083448496,0.499458495,0.200121566,,,,
5837,0.157294242,0.668202203,0.063311016,0.111192539,,,,
5838,0.182191822,0.254841629,0.187474325,0.375492224,,,,
5839,0.244980136,0.20723638,0.233805413,0.313978071,,,,
5840,0.256103887,0.326790956,0.066450063,0.350655094,,,,
5841,0.178234288,0.303700533,0.212213639,0.30585154,,,,
5842,0.257914525,0.334375727,0.287926682,0.119783066,,,,
5843,0.309055685,0.059237646,0.229919024,0.401787645,,,,
5844,0.552973075,0.060197433,0.10867324,0.278156252,,,,
5845,0.148586228,0.651774972,0.032073718,0.167565083,,,,
5846,0.047789896,0.089534303,0.690887886,0.171787914,,,,
5847,0.04984832,0.698415217,0.072358424,0.179378039,,,,
5848,0.188327536,0.281937981,0.089197162,0.440537321,,,,
5849,0.319774785,0.106223723,0.238094382,0.335907109,,,,
5850,0.310617115,0.10821334,0.440632166,0.140537379,,,,
5851,0.134583986,0.396852462,0.189281831,0.279281721,,,,
5852,0.409069846,0.116653782,0.155666322,0.31861005,,,,
5853,0.151779673,0.379046836,0.127706145,0.341467345,,,,
5854,0.383300476,0.154801112,0.041853512,0.4200449,,,,
5855,0.055918832,0.473057102,0.144947461,0.326076605,,,,
5856,0.40344655,0.230052339,0.101744025,0.264757087,,,,
5857,0.111617558,0.273488427,0.309412267,0.305481748,,,,
5858,0.350072577,0.151468765,0.108744757,0.389713901,,,,
5859,0.27829189,0.19396016,0.24444613,0.28330182,,,,
5860,0.085930681,0.065981098,0.165913827,0.682174393,,,,
5861,0.332724629,0.286336267,0.056600653,0.324338451,,,,
5862,0.259903061,0.08017729,0.283007375,0.376912274,,,,
5863,0.115188914,0.077827895,0.341593517,0.465389674,,,,
5864,0.074917076,0.493210759,0.1151318,0.316740364,,,,
5865,0.278424819,0.09343683,0.24770871,0.380429641,,,,
5866,0.060694934,0.116192404,0.084486045,0.738626618,,,,
5867,0.176265785,0.211329213,0.068742577,0.543662425,,,,
5868,0.110192633,0.10595576,0.217658089,0.566193518,,,,
5869,0.284686739,0.341989583,0.073786255,0.299537423,,,,
5870,0.44685948,0.083184234,0.184255557,0.285700729,,,,
5871,0.048219639,0.309677878,0.064077031,0.578025452,,,,
5872,0.150575935,0.301416909,0.548007139,1.70E-08,,,,
5873,0.010842889,0.681087173,0.308069933,5.13E-09,,,,
5874,0.257671089,0.438381633,0.303947261,1.72E-08,,,,
5875,0.046239102,0.100739289,0.8530216,8.21E-09,,,,
5876,0.063459809,0.595949371,0.340590816,4.22E-09,,,,
5877,0.091042748,0.427977083,0.48098015,2.00E-08,,,,
5878,0.050709987,0.386782077,0.562507927,9.69E-09,,,,
5879,0.068483361,0.563184283,0.368332349,7.08E-09,,,,
5880,0.45710108,0.128310256,0.414588652,1.16E-08,,,,
5881,0.013718364,0.421987416,0.564294215,4.41E-09,,,,
5882,0.238658106,0.223193449,0.538148438,8.09E-09,,,,
5883,0.38652673,0.351963717,0.261509543,9.59E-09,,,,
5884,0.073090296,0.712790071,0.214119623,1.07E-08,,,,
5885,0.176568467,0.127301562,0.696129961,9.38E-09,,,,
5886,0.038586082,0.076445144,0.884968771,2.92E-09,,,,
5887,0.230761356,0.407391718,0.361846905,2.07E-08,,,,
5888,0.054822068,0.274794256,0.670383671,5.26E-09,,,,
5889,0.044946716,0.350271462,0.604781818,3.49E-09,,,,
5890,0.090792214,0.1518841,0.757323683,2.77E-09,,,,
5891,0.524446813,0.064405151,0.109921772,0.301226264,,,,
5892,0.264444669,0.400173262,0.052080831,0.283301238,,,,
5893,0.18793133,0.332244667,0.223124505,0.256699498,,,,
5894,0.222794187,0.079648103,0.221405035,0.476152674,,,,
5895,0.115423652,0.13291586,0.245126988,0.506533501,,,,
5896,0.283842476,0.061915976,0.11532158,0.538919968,,,,
5897,0.047684711,0.127316565,0.513932088,0.311066637,,,,
5898,0.162638882,0.053161795,0.241551127,0.542648196,,,,
5899,0.103452936,0.098563868,0.396153111,0.401830085,,,,
5900,0.199364638,0.164114229,0.239696108,0.396825026,,,,
5901,0.187050108,0.282727547,0.101002092,0.429220253,,,,
5902,0.167523119,0.069280185,0.223224485,0.539972211,,,,
5903,0.355227371,0.147280586,0.206425853,0.29106619,,,,
5904,0.244495751,0.202852579,0.119948492,0.432703178,,,,
5905,0.321012422,0.340122448,0.144977128,0.193888003,,,,
5906,0.562331961,0.118346483,0.111790086,0.20753147,,,,
5907,0.377361077,0.092343257,0.064691283,0.465604383,,,,
5908,0.137077402,0.079131856,0.309139711,0.474651032,,,,
5909,0.261580715,0.31208156,0.074042014,0.352295711,,,,
5910,0.205165632,0.042031418,0.508362935,0.244440016,,,,
5911,0.221066161,0.216022096,0.407455765,0.155455978,,,,
5912,0.16195122,0.451364009,0.106444014,0.280240757,,,,
5913,0.242754641,0.485995515,0.101551938,0.169697906,,,,
5914,0.098375472,0.472858354,0.151954689,0.276811485,,,,
5915,0.273125879,0.189412537,0.310983956,0.226477628,,,,
5916,0.054282888,0.590629699,0.126431487,0.228655926,,,,
5917,0.268531356,0.329914507,0.12551627,0.276037867,,,,
5918,0.072350511,0.314468877,0.478862152,0.134318461,,,,
5919,0.65450036,0.167872458,0.053326401,0.124300781,,,,
5920,0.093925343,0.254354094,0.567219936,0.084500627,,,,
5921,0.475137499,0.07049651,0.17203485,0.282331141,,,,
5922,0.056721665,0.425531048,0.308999882,0.208747404,,,,
5923,0.338278343,0.301069808,0.186742989,0.173908861,,,,
5924,0.190433973,0.443451398,0.12486131,0.241253319,,,,
5925,0.112327775,0.146435718,0.289891913,0.451344593,,,,
5926,0.412697683,0.188312172,0.256333823,0.142656322,,,,
5927,0.084126661,0.488933954,0.17666167,0.250277715,,,,
5928,0.435238148,0.077533898,0.325010176,0.162217779,,,,
5929,0.198755989,0.221934973,0.080983297,0.498325741,,,,
5930,0.110905654,0.660801547,0.044062346,0.184230454,,,,
5931,0.101212629,0.211594663,0.327272394,0.359920314,,,,
5932,0.457413649,0.195027522,0.139845192,0.207713637,,,,
5933,0.380473862,0.043273247,0.405775856,0.170477034,,,,
5934,0.385354536,0.393046729,0.065216296,0.156382439,,,,
5935,0.078314234,0.54408002,0.07215244,0.305453306,,,,
5936,0.234550654,0.293784308,0.271248874,0.200416165,,,,
5937,0.19592879,0.154446853,0.377421141,0.272203216,,,,
5938,0.071837235,0.078549655,0.345532192,0.504080919,,,,
5939,0.335109296,0.129948559,0.138343757,0.396598388,,,,
5940,0.19529663,0.540713001,0.095024795,0.168965574,,,,
5941,0.122669191,0.384894329,0.14455704,0.34787944,,,,
5942,0.071545628,0.240659036,0.450448002,0.237347334,,,,
5943,0.307833656,0.447501859,0.065543407,0.179121077,,,,
5944,0.062710431,0.338983301,0.217919527,0.380386741,,,,
5945,0.142383307,0.347501966,0.296276661,0.213838065,,,,
5946,0.083791858,0.590761108,0.054394352,0.271052683,,,,
5947,0.040230395,0.454177557,0.303238116,0.202353932,,,,
5948,0.368186319,0.064443117,0.282773792,0.284596771,,,,
5949,0.160375536,0.43335662,0.164436146,0.241831698,,,,
5950,0.10232119,0.346871267,0.43787428,0.112933263,,,,
5951,0.338504913,0.324381382,0.077151568,0.259962137,,,,
5952,0.153928788,0.371656957,0.119841346,0.354572908,,,,
5953,0.396769505,0.075207214,0.31726013,0.210763151,,,,
5954,0.188624832,0.20838816,0.324639932,0.278347076,,,,
5955,0.179574233,0.342134566,0.050648709,0.427642492,,,,
5956,0.035560628,0.379350919,0.374937895,0.210150557,,,,
5957,0.040273851,0.070800007,0.491706429,0.397219713,,,,
5958,0.076013713,0.399981456,0.318988437,0.205016395,,,,
5959,0.322804369,0.123915466,0.367445303,0.185834862,,,,
5960,0.348056244,0.240599605,0.084759887,0.326584265,,,,
5961,0.084866951,0.470913727,0.089305996,0.354913326,,,,
5962,0.254022725,0.073278981,0.442644051,0.230054242,,,,
5963,0.201574538,0.361649625,0.207722897,0.229052941,,,,
5964,0.079898255,0.410546711,0.33516558,0.174389454,,,,
5965,0.107972545,0.289702205,0.346565574,0.255759676,,,,
5966,0.217563269,0.112372604,0.308442674,0.361621453,,,,
5967,0.276954761,0.535348379,0.041830941,0.145865919,,,,
5968,0.327326829,0.325449174,0.246628656,0.10059534,,,,
5969,0.548237655,0.169010622,0.129018094,0.15373363,,,,
5970,0.038581219,0.718412394,0.113387893,0.129618494,,,,
5971,0.134216247,0.479252286,0.103057242,0.283474225,,,,
5972,0.122547364,0.274259501,0.45996228,0.143230855,,,,
5973,0.211755053,0.077435666,0.520463032,0.190346249,,,,
5974,0.174651088,0.491571444,0.121215389,0.212562079,,,,
5975,0.11953582,0.650493456,0.124405795,0.105564929,,,,
5976,0.065119097,0.608282939,0.125449516,0.201148448,,,,
5977,0.412926924,0.217732552,0.092767611,0.276572913,,,,
5978,0.58580132,0.089120196,0.095026737,0.230051747,,,,
5979,0.062005313,0.574320964,0.223816175,0.139857548,,,,
5980,0.154398831,0.363930175,0.107926417,0.373744577,,,,
5981,0.646645649,0.088268737,0.137006634,0.12807898,,,,
5982,0.068211077,0.761452482,0.043195723,0.127140718,,,,
5983,0.499388001,0.179005597,0.19526052,0.126345881,,,,
5984,0.233372187,0.242922613,0.242811724,0.280893475,,,,
5985,0.235017729,0.063013566,0.537065369,0.164903336,,,,
5986,0.615738004,0.067760639,0.097121532,0.219379825,,,,
5987,0.425508023,0.067694418,0.276587311,0.230210248,,,,
5988,0.080706709,0.140740995,0.576891797,0.201660499,,,,
5989,0.764481749,0.089545081,0.0350435,0.11092967,,,,
5990,0.57735006,0.04628156,0.292049752,0.084318627,,,,
5991,0.146232234,0.623449503,0.059667781,0.170650482,,,,
5992,0.262479071,0.425152097,0.092448848,0.219919984,,,,
5993,0.394096507,0.292918606,0.081284694,0.231700193,,,,
5994,0.153449982,0.41351958,0.297014407,0.136016031,,,,
5995,0.131307106,0.517236558,0.266075273,0.085381063,,,,
5996,0.084064443,0.575448218,0.113476672,0.227010666,,,,
5997,0.067517458,0.558605706,0.174968906,0.19890793,,,,
5998,0.243516744,0.19008834,0.159074418,0.407320498,,,,
5999,0.082312167,0.140490326,0.496658284,0.280539223,,,,
6000,0.287975192,0.3714236,0.096361363,0.244239845,,,,
6001,0.538698432,0.129117798,0.129738506,0.202445264,,,,
6002,0.234730254,0.134027891,0.384567884,0.246673971,,,,
6003,0.059134007,0.733373037,0.106734807,0.100758148,,,,
6004,0.093441256,0.355208197,0.44729421,0.104056336,,,,
6005,0.124992218,0.059520171,0.293273291,0.52221432,,,,
6006,0.100759372,0.25423206,0.157545902,0.487462666,,,,
6007,0.198771039,0.285091006,0.045580779,0.470557176,,,,
6008,0.199177423,0.151181152,0.28942587,0.360215555,,,,
6009,0.158653814,0.334580047,0.036738344,0.470027796,,,,
6010,0.052395087,0.533181791,0.027443532,0.38697959,,,,
6011,0.449917096,0.049123274,0.047286264,0.453673365,,,,
6012,0.274304736,0.248639225,0.193501016,0.283555023,,,,
6013,0.030837073,0.324017048,0.176231053,0.468914826,,,,
6014,0.126142858,0.128072486,0.070427482,0.675357175,,,,
6015,0.073421047,0.420544111,0.096531394,0.409503449,,,,
6016,0.162563017,0.194870427,0.314063553,0.328503004,,,,
6017,0.110337806,0.120922003,0.042210729,0.726529462,,,,
6018,0.056620538,0.05052592,0.301746632,0.59110691,,,,
6019,0.197493962,0.361899729,0.045888654,0.394717654,,,,
6020,0.113165925,0.313141868,0.301736653,0.271955554,,,,
6021,0.325369956,0.180020475,0.105932494,0.388677075,,,,
6022,0.061606796,0.504357901,0.043872416,0.390162886,,,,
6023,0.402701967,0.036135114,0.203937742,0.357225177,,,,
6024,0.361633368,0.116433266,0.137346866,0.384586499,,,,
6025,0.539098751,0.16836861,0.152814049,0.13971859,,,,
6026,0.784437273,0.038160255,0.043709946,0.133692526,,,,
6027,0.078102121,0.097446154,0.667537289,0.156914436,,,,
6028,0.153211112,0.490033721,0.170768332,0.185986835,,,,
6029,0.118029683,0.279852796,0.351308672,0.250808849,,,,
6030,0.352929417,0.486555835,0.042865194,0.117649553,,,,
6031,0.166921319,0.274312567,0.323810596,0.234955519,,,,
6032,0.545910418,0.244140273,0.082933591,0.127015718,,,,
6033,0.171784765,0.111225532,0.230605226,0.486384477,,,,
6034,0.148488121,0.229238189,0.423313771,0.198959919,,,,
6035,0.173352765,0.447371282,0.077974139,0.301301814,,,,
6036,0.095487703,0.43780465,0.181650535,0.285057111,,,,
6037,0.259794713,0.32131507,0.237651172,0.181239045,,,,
6038,0.185519778,0.172834422,0.388348435,0.253297365,,,,
6039,0.342562237,0.157203075,0.157215451,0.343019237,,,,
6040,0.155681496,0.06168619,0.536211147,0.246421167,,,,
6041,0.456649652,0.049011033,0.35148396,0.142855355,,,,
6042,0.06697776,0.378578394,0.347386718,0.207057127,,,,
6043,0.03917099,0.44271921,0.092211293,0.425898507,,,,
6044,0.046279372,0.345931177,0.058270295,0.549519157,,,,
6045,0.145288016,0.126681968,0.05774305,0.670286966,,,,
6046,0.266178432,0.060857233,0.096798401,0.576165935,,,,
6047,0.307260615,0.084793831,0.209599363,0.398346191,,,,
6048,0.072176901,0.247403754,0.063860146,0.616559198,,,,
6049,0.391238819,0.143048122,0.037361472,0.428351586,,,,
6050,0.319294054,0.095059446,0.052932574,0.532713926,,,,
6051,0.361235023,0.041474875,0.076864698,0.520425404,,,,
6052,0.204588171,0.333204609,0.065707221,0.396499999,,,,
6053,0.440563022,0.136173248,0.07065033,0.3526134,,,,
6054,0.015654315,0.684962662,0.073688192,0.225694831,,,,
6055,0.260524063,0.089302521,0.052011459,0.598161957,,,,
6056,0.163626544,0.069093881,0.193111628,0.574167947,,,,
6057,0.180041843,0.081563319,0.298578537,0.439816301,,,,
6058,0.035159141,0.12799986,0.0747969,0.762044098,,,,
6059,0.024507203,0.427621173,0.187136276,0.360735348,,,,
6060,0.013449117,0.484594784,0.11666807,0.385288029,,,,
6061,0.288119435,0.15369483,0.093988959,0.464196776,,,,
6062,0.278306811,0.579381641,0.014596257,0.127715291,,,,
6063,0.675761041,0.056359184,0.095741843,0.172137932,,,,
6064,0.071507855,0.246608311,0.332751971,0.349131863,,,,
6065,0.141878212,0.137898439,0.501920348,0.218303001,,,,
6066,0.13505723,0.606978007,0.058812475,0.199152288,,,,
6067,0.584273106,0.131894407,0.085526717,0.198305771,,,,
6068,0.441484703,0.219842772,0.218314997,0.120357527,,,,
6069,0.029177092,0.657966091,0.147242725,0.165614091,,,,
6070,0.435745222,0.270621706,0.123152992,0.17048008,,,,
6071,0.343870689,0.213779125,0.125514688,0.316835498,,,,
6072,0.257077952,0.388547088,0.244116911,0.110258049,,,,
6073,0.25261345,0.272490899,0.07948267,0.395412981,,,,
6074,0.34314447,0.446515105,0.025735561,0.184604864,,,,
6075,0.277404855,0.400414992,0.241180545,0.080999608,,,,
