No,Ch1,Ch2,Ch3,Ch4
16357,0.226638053,0.152123395,0.567042956,0.054195596
16358,0.488820628,0.225595725,0.200570118,0.085013529
16359,0.435612501,0.447122433,0.026728486,0.09053658
16360,0.198107527,0.577976093,0.091822428,0.132093952
16361,0.639679192,0.082759576,0.093435383,0.184125849
16362,0.117453724,0.077754362,0.636731432,0.168060481
16363,0.327447902,0.038854031,0.524034068,0.109663999
16364,0.044149501,0.244158341,0.459871658,0.251820501
16365,0.082684508,0.104791529,0.612829363,0.199694601
16366,0.328158398,0.40637278,0.14476422,0.120704602
16367,0.222336859,0.414945806,0.172212105,0.19050523
16368,0.121371061,0.555542056,0.127397635,0.195689248
16369,0.192538906,0.354322785,0.294196698,0.158941611
16370,0.090021093,0.665274838,0.124560482,0.120143587
16371,0.233392473,0.609257141,0.047807559,0.109542826
16372,0.10451066,0.404867686,0.321625373,0.168996281
16373,0.163382947,0.351146712,0.125311423,0.360158917
16374,0.065442858,0.679856729,0.102206598,0.152493814
16375,0.073807664,0.113050134,0.702362352,0.11077985
16376,0.092600086,0.050257416,0.695498727,0.161643771
16377,0.064318558,0.107542362,0.672174285,0.155964794
16378,0.18003847,0.485474822,0.128970709,0.205515999
16379,0.071827439,0.403168801,0.345135428,0.179868332
16380,0.04971065,0.782629242,0.055453136,0.112206972
16381,0.136162884,0.128678521,0.646239587,0.088919008
16382,0.063511137,0.44412354,0.322487092,0.169878231
16383,0.344465742,0.32470615,0.204755307,0.126072801
16384,0.075665749,0.513202043,0.316529035,0.094603174
16385,0.053595848,0.580567035,0.258524261,0.107312856
16386,0.334259483,0.244614851,0.263460963,0.157664704
16387,0.282186854,0.318916983,0.16241808,0.236478083
16388,0.152583206,0.603666462,0.126359026,0.117391305
16389,0.070038456,0.368104971,0.50429499,0.057561583
16390,0.038172914,0.264582735,0.615734379,0.081509972
16391,0.558007709,0.149368,0.08583378,0.206790511
16392,0.378689413,0.137446389,0.380131965,0.103732234
16393,0.282120118,0.299774097,0.244847618,0.173258167
16394,0.136886431,0.583428329,0.126748341,0.1529369
16395,0.415003552,0.082693013,0.432287838,0.070015597
16396,0.110708923,0.48668187,0.360920787,0.04168842
16397,0.242321916,0.490050537,0.117427354,0.150200193
16398,0.121730059,0.12112762,0.327018857,0.430123464
16399,0.069210671,0.508999988,0.203208141,0.218581201
16400,0.410609314,0.165646583,0.07100216,0.352741943
16401,0.237604684,0.147990705,0.093701512,0.520703099
16402,0.461369112,0.176957523,0.081500586,0.280172779
16403,0.228252593,0.090050811,0.176441973,0.505254623
16404,0.045448379,0.395508276,0.157298436,0.401744909
16405,0.142101098,0.227634807,0.156457964,0.473806131
16406,0.345284651,0.119211762,0.066980327,0.46852326
16407,0.220503976,0.146066473,0.432448574,0.200980977
16408,0.317466373,0.09074442,0.372247892,0.219541315
16409,0.225101552,0.064823175,0.14106842,0.569006853
16410,0.055716399,0.100820534,0.537355971,0.306107095
16411,0.328951044,0.324303442,0.08447858,0.262266934
16412,0.269935794,0.360364552,0.073137327,0.296562328
16413,0.089975544,0.34520293,0.262483523,0.302338004
16414,0.344662208,0.134202471,0.055281126,0.465854194
16415,0.077795854,0.277639704,0.027086332,0.617478109
16416,0.247846951,0.077745866,0.375215693,0.299191491
16417,0.428092292,0.334666181,0.103583559,0.133657967
16418,0.049883658,0.668312174,0.167450788,0.114353379
16419,0.248650217,0.064393241,0.494854866,0.192101677
16420,0.0944349,0.627708089,0.091955598,0.185901413
16421,0.040341555,0.122123705,0.679974204,0.157560536
16422,0.633113648,0.092336688,0.081801995,0.192747668
16423,0.208168768,0.481725905,0.132620379,0.177484949
16424,0.47256381,0.320339129,0.039780157,0.167316904
16425,0.16029351,0.410439586,0.181545652,0.247721252
16426,0.180826183,0.192430847,0.429019323,0.197723647
16427,0.057495061,0.489616156,0.31637388,0.136514902
16428,0.52935089,0.06812852,0.24955339,0.1529672
16429,0.527858598,0.103133254,0.163261829,0.205746318
16430,0.030876826,0.77408834,0.090503269,0.104531565
16431,0.171693115,0.138273547,0.39109075,0.298942588
16432,0.174613133,0.083937347,0.538905257,0.202544263
16433,0.390728379,0.235137738,0.117546616,0.256587267
16434,0.350897947,0.241344828,0.177295784,0.230461441
16435,0.165313748,0.260528771,0.112045126,0.462112355
16436,0.156884622,0.200163258,0.214226399,0.428725721
16437,0.355685889,0.393481522,0.08163187,0.169200719
16438,0.264708056,0.082271329,0.217938822,0.435081792
16439,0.49760712,0.304066892,0.085238729,0.11308726
16440,0.203937412,0.264760037,0.059188693,0.472113859
16441,0.172214108,0.146607615,0.144100139,0.537078138
16442,0.105447741,0.397980912,0.096720445,0.399850902
16443,0.165733405,0.298652505,0.262569262,0.273044829
16444,0.080978617,0.351055122,0.09969183,0.468274431
16445,0.26558497,0.395988076,0.036538109,0.301888844
16446,0.285038638,0.165835123,0.243862334,0.305263906
16447,0.308198898,0.117346088,0.437468838,0.136986176
16448,0.417965386,0.103542912,0.163376982,0.31511472
16449,0.214073719,0.443080162,0.074081934,0.268764185
16450,0.258854059,0.103457202,0.392893192,0.244795547
16451,0.079239422,0.348073163,0.39603125,0.176656164
16452,0.255852701,0.173962514,0.327117866,0.243066919
16453,0.24624346,0.591233464,0.04186378,0.120659296
16454,0.022869989,0.337369508,0.46396837,0.175792132
16455,0.034715495,0.064143544,0.465384433,0.435756527
16456,0.443596842,0.070346198,0.178633017,0.307423942
16457,0.494681438,0.252446913,0.046996596,0.205875053
16458,0.102720709,0.046268989,0.671688813,0.179321488
16459,0.312246672,0.347530118,0.184869713,0.155353497
16460,0.150773259,0.312562488,0.116014445,0.420649808
16461,0.142180567,0.140673437,0.441504294,0.275641702
16462,0.429177336,0.173150851,0.040527275,0.357144539
16463,0.234052872,0.242182083,0.32483391,0.198931135
16464,0.329551406,0.361739403,0.122468829,0.186240362
16465,0.067076937,0.246073182,0.513958159,0.172891722
16466,0.123969378,0.136902151,0.330732645,0.408395826
16467,0.070211346,0.102333351,0.401163269,0.426292034
16468,0.156600507,0.121435226,0.123501878,0.59846239
16469,0.121355243,0.157746266,0.171095073,0.549803418
16470,0.071054835,0.394613342,0.249619203,0.28471262
16471,0.06679499,0.642224838,0.062376305,0.228603868
16472,0.02920301,0.606253913,0.083222226,0.28132085
16473,0.225545179,0.143249752,0.07116905,0.56003602
16474,0.13008083,0.110286603,0.3174903,0.442142268
16475,0.148757071,0.082804861,0.512509846,0.255928222
16476,0.088661816,0.502292197,0.051748564,0.357297423
16477,0.21041309,0.373001908,0.229283719,0.187301283
16478,0.373824485,0.049218493,0.318104525,0.258852498
16479,0.422805701,0.102973865,0.188737478,0.285482955
16480,0.329178402,0.035232354,0.224135706,0.411453539
16481,0.466310543,0.082910545,0.145223777,0.305555135
16482,0.069418398,0.243350301,0.471296041,0.215935261
16483,0.123681107,0.277108407,0.062629599,0.536580886
16484,0.073046259,0.068068861,0.634763093,0.224121787
16485,0.597672925,0.085679491,0.054090117,0.262557467
16486,0.150338456,0.401370838,0.305950052,0.142340653
16487,0.285781969,0.342474744,0.064202882,0.307540405
16488,0.567301351,0.034982323,0.120360077,0.277356249
16489,0.080507594,0.129200647,0.576054792,0.214236968
16490,0.136785252,0.083248444,0.251008422,0.528957881
16491,0.615074413,0.043130928,0.053968405,0.287826254
16492,0.256860902,0.145079154,0.22359997,0.374459973
16493,0.034757131,0.52675194,0.24181047,0.196680459
16494,0.231126825,0.158877085,0.367555197,0.242440894
16495,0.314125008,0.06366809,0.493933907,0.128272995
16496,0.051684767,0.635652996,0.120874609,0.191787628
16497,0.13169752,0.365324055,0.377560051,0.125418374
16498,0.081366693,0.133479016,0.656481225,0.128673066
16499,0.269191104,0.366944349,0.229768715,0.134095832
16500,0.100732727,0.276219305,0.130965702,0.492082267
16501,0.144431615,0.452992633,0.124987837,0.277587915
16502,0.173306637,0.231005915,0.362560212,0.233127236
16503,0.121213413,0.131143082,0.556719932,0.190923573
16504,0.062490209,0.534944144,0.310192308,0.09237334
16505,0.326223508,0.401152918,0.130286925,0.142336649
16506,0.161089187,0.332757289,0.301877855,0.204275669
16507,0.061217655,0.581845383,0.194109609,0.162827354
16508,0.34642057,0.072488298,0.372542622,0.20854851
16509,0.392649345,0.190645034,0.223856477,0.192849144
16510,0.066056367,0.075914737,0.761281702,0.096747194
16511,0.04572094,0.028094882,0.786580014,0.139604164
16512,0.609696709,0.048853667,0.101774264,0.239675361
16513,0.078206519,0.545187506,0.127474841,0.249131134
16514,0.17318612,0.455993271,0.163336998,0.207483612
16515,0.298000989,0.405544203,0.083989405,0.212465403
16516,0.361185361,0.186311534,0.25307644,0.199426664
16517,0.144116371,0.649364144,0.037710974,0.168808512
16518,0.165641235,0.415402697,0.177648268,0.241307801
16519,0.056195956,0.22373615,0.5794108,0.140657094
16520,0.182631197,0.442235202,0.137982783,0.237150818
16521,0.153548287,0.346234715,0.205435975,0.294781023
16522,0.121903727,0.563473277,0.087921832,0.226701165
16523,0.348396131,0.027440538,0.443619558,0.180543773
16524,0.327887453,0.07807436,0.156215715,0.437822472
16525,0.536578022,0.105697956,0.191787378,0.165936644
16526,0.459117996,0.168864482,0.089034764,0.282982758
16527,0.297919509,0.144608223,0.191569305,0.365902964
16528,0.162102818,0.282605549,0.19105377,0.364237863
16529,0.457042074,0.179455019,0.24694271,0.116560198
16530,0.239413843,0.132585667,0.289178517,0.338821972
16531,0.511207904,0.340844512,0.121154685,0.026792898
16532,0.232523647,0.688384512,0.064373953,0.014717888
16533,0.199684841,0.621782128,0.1661488,0.012384231
16534,0.061650893,0.332691379,0.568844504,0.036813224
16535,0.634529731,0.204086176,0.142642957,0.018741135
16536,0.45247162,0.140406704,0.388954614,0.018167063
16537,0.401091018,0.080841385,0.491128941,0.026938657
16538,0.274016088,0.228074273,0.489190421,0.008719218
16539,0.242633091,0.259936304,0.452582191,0.044848415
16540,0.407875409,0.196941263,0.377419501,0.017763827
16541,0.310647983,0.494800576,0.18557923,0.008972211
16542,0.149795185,0.159753503,0.648289564,0.042161749
16543,0.747702866,0.185818807,0.053589006,0.012889321
16544,0.443056828,0.18992888,0.343852264,0.023162029
16545,0.067194899,0.805725139,0.112078289,0.015001674
16546,0.321451708,0.25143049,0.422335544,0.004782257
16547,0.208191569,0.458760034,0.321259385,0.011789012
16548,0.213062139,0.644793263,0.12777242,0.014372178
16549,0.072826565,0.304996856,0.608208104,0.013968474
16550,0.080540561,0.202784565,0.171807866,0.544867009
16551,0.214704962,0.076765761,0.165329089,0.543200188
16552,0.074321343,0.517075358,0.086097914,0.322505385
16553,0.309578125,0.346344144,0.030272691,0.313805039
16554,0.111995994,0.226055814,0.110075934,0.551872258
16555,0.078330009,0.329938946,0.109691538,0.482039507
16556,0.045762021,0.273457012,0.288396093,0.392384874
16557,0.060606389,0.103227038,0.345919747,0.490246826
16558,0.193315241,0.221696632,0.091695618,0.493292509
16559,0.052939227,0.152491025,0.281651768,0.51291798
16560,0.134876097,0.462199245,0.037388924,0.365535734
16561,0.268116763,0.391044979,0.063812754,0.277025504
16562,0.265929379,0.16165497,0.101984848,0.470430802
16563,0.084495524,0.172817034,0.281885927,0.460801515
16564,0.372126372,0.1416224,0.248563664,0.237687564
16565,0.450131961,0.114163265,0.128398768,0.307306005
16566,0.107000798,0.319423721,0.046932575,0.526642907
16567,0.257211771,0.237620867,0.084887682,0.420279681
16568,0.049107566,0.620587687,0.020060492,0.310244254
16569,0.115964029,0.213485459,0.434136745,0.236413767
16570,0.073353846,0.157642388,0.352925107,0.416078658
16571,0.262885605,0.068616514,0.29249104,0.37600684
16572,0.091000077,0.386993241,0.043709817,0.478296864
16573,0.038152547,0.489669385,0.097921548,0.37425652
16574,0.30212803,0.026457733,0.453580676,0.217833562
16575,0.13072418,0.094518084,0.343282141,0.431475594
16576,0.509287744,0.045571287,0.122201091,0.322939878
16577,0.098223028,0.264437883,0.424769588,0.212569501
16578,0.080635538,0.294623068,0.3728209,0.251920495
16579,0.088963668,0.030747427,0.640366892,0.239922013
16580,0.084494995,0.54420579,0.060326961,0.310972254
16581,0.169615924,0.081375345,0.56748547,0.181523261
16582,0.229915486,0.347532778,0.085892072,0.336659665
16583,0.055984818,0.093890125,0.302753687,0.54737137
16584,0.274254975,0.126469976,0.147076879,0.45219817
16585,0.163761946,0.392577522,0.035827976,0.407832556
16586,0.045365349,0.46374112,0.071985551,0.41890798
16587,0.35632616,0.173728637,0.04703485,0.422910353
16588,0.234111602,0.267657424,0.129972904,0.36825807
16589,0.593656056,0.112058231,0.068661645,0.225624068
16590,0.165368103,0.505595233,0.108279737,0.220756927
16591,0.271453145,0.089457563,0.406974656,0.232114636
16592,0.192074227,0.222992163,0.472258607,0.112675003
16593,0.327910928,0.145433939,0.285956805,0.240698328
16594,0.18779563,0.303648276,0.103630996,0.404925098
16595,0.56141483,0.133578127,0.095531222,0.209475822
16596,0.480557351,0.143764224,0.129898701,0.245779723
16597,0.373072852,0.107968439,0.199927319,0.31903139
16598,0.267866934,0.258407751,0.399266843,0.074458473
16599,0.049285115,0.40861404,0.318299962,0.223800883
16600,0.038707176,0.285527571,0.50759399,0.168171264
16601,0.389490797,0.303416947,0.210767518,0.096324739
16602,0.256617035,0.116797271,0.289088301,0.337497392
16603,0.33638094,0.399617044,0.116915494,0.147086522
16604,0.049311164,0.561437724,0.169196797,0.220054314
16605,0.111949003,0.227649924,0.145046678,0.515354395
16606,0.399128328,0.062339711,0.33722042,0.201311542
16607,0.72639061,0.064819775,0.037567854,0.171221761
16608,0.562726105,0.140881794,0.098480899,0.197911202
16609,0.367437472,0.157768898,0.089289549,0.385504081
16610,0.134923427,0.242978365,0.206883034,0.415215173
16611,0.137946644,0.382505035,0.089043889,0.390504432
16612,0.336166783,0.306061025,0.247930867,0.109841326
16613,0.476456272,0.390642026,0.044935848,0.087965854
16614,0.033137813,0.44658362,0.389188554,0.131090013
16615,0.077822655,0.606660621,0.123865967,0.191650757
16616,0.235720086,0.26717269,0.260002543,0.237104681
16617,0.07798928,0.649559987,0.143568354,0.128882378
16618,0.169714518,0.510542193,0.151377445,0.168365844
16619,0.109325031,0.383410157,0.165898746,0.341366066
16620,0.091162069,0.070367665,0.654203849,0.184266417
16621,0.351237868,0.218470501,0.30179386,0.128497771
16622,0.174949223,0.320405549,0.134402339,0.370242889
16623,0.16846962,0.106048436,0.306407736,0.419074208
16624,0.331600567,0.082611532,0.485919717,0.099868184
16625,0.537808767,0.300896063,0.060486366,0.100808804
16626,0.050235617,0.47946393,0.094325993,0.37597446
16627,0.444698217,0.238349146,0.017010559,0.299942078
16628,0.090079463,0.240107718,0.095352765,0.574460054
16629,0.105517192,0.134502774,0.304053841,0.455926192
16630,0.17548724,0.062546637,0.112695659,0.649270464
16631,0.259395777,0.053203269,0.076641972,0.610758982
16632,0.071993503,0.038445954,0.406490887,0.483069656
16633,0.214385481,0.368460088,0.025486196,0.391668235
16634,0.068120437,0.071837727,0.071321121,0.788720715
16635,0.167959357,0.088983838,0.238100739,0.504956065
16636,0.206386909,0.348474739,0.032441283,0.412697069
16637,0.165230483,0.153413868,0.037233422,0.644122226
16638,0.126222254,0.158315904,0.065859783,0.649602058
16639,0.297270861,0.250878296,0.023551812,0.428299032
16640,0.336553958,0.143242967,0.12995128,0.390251795
16641,0.078323272,0.366943227,0.163385025,0.391348476
16642,0.168573337,0.055817751,0.15753321,0.618075702
16643,0.287977976,0.047624313,0.254104361,0.41029335
16644,0.439306382,0.044325923,0.036951537,0.479416157
16645,0.805273801,0.08041485,0.05811876,0.056192589
16646,0.052543039,0.211345743,0.673346235,0.062764983
16647,0.26015153,0.075115733,0.62493314,0.039799597
16648,0.211457862,0.673610835,0.090105682,0.024825621
16649,0.289070763,0.302987411,0.311039588,0.096902237
16650,0.351196545,0.22420179,0.349439613,0.075162052
16651,0.408607985,0.388006529,0.111435915,0.091949571
16652,0.263834838,0.334752948,0.32690632,0.074505894
16653,0.310789555,0.302894895,0.36259862,0.023716931
16654,0.46974237,0.067684213,0.363223638,0.099349779
16655,0.729654512,0.05984486,0.149602331,0.060898298
16656,0.21408477,0.697596132,0.048510693,0.039808404
16657,0.055491341,0.078587896,0.833109215,0.032811548
16658,0.074209772,0.771336148,0.111410899,0.043043181
16659,0.333151745,0.372939115,0.165147207,0.128761932
16660,0.45327503,0.113880134,0.354232919,0.078611917
16661,0.35622661,0.092873591,0.524229332,0.026670466
16662,0.198596846,0.440474302,0.293029901,0.067898951
16663,0.573862212,0.123574718,0.229034327,0.073528743
16664,0.201853176,0.098526954,0.176448902,0.523170968
16665,0.029443708,0.446570131,0.198988078,0.324998083
16666,0.30638422,0.127793786,0.087766592,0.478055402
16667,0.100254748,0.053280525,0.438158345,0.408306382
16668,0.163537384,0.370641104,0.210939641,0.254881871
16669,0.117439079,0.134884917,0.149321234,0.59835477
16670,0.100523288,0.187105153,0.26902807,0.443343489
16671,0.149396675,0.297787475,0.193977355,0.358838495
16672,0.531189279,0.036645216,0.116252232,0.315913273
16673,0.03894909,0.290732475,0.380902693,0.289415742
16674,0.389856554,0.089536918,0.211616394,0.308990134
16675,0.509471754,0.113176826,0.083476768,0.293874652
16676,0.133135511,0.315298157,0.094653674,0.456912659
16677,0.295026003,0.052346383,0.281881347,0.370746267
16678,0.114840047,0.05578848,0.627855499,0.201515974
16679,0.255733991,0.110785313,0.096976418,0.536504278
16680,0.135429039,0.167202836,0.396161604,0.30120652
16681,0.126461922,0.239765501,0.40687476,0.226897817
16682,0.242588436,0.099146145,0.483973506,0.174291913
16683,0.050698752,0.187968885,0.464813337,0.296519026
16684,0.204777684,0.244307187,0.188207789,0.362707341
16685,0.277244049,0.024294429,0.420902071,0.277559451
16686,0.232041613,0.055211328,0.075930844,0.636816215
16687,0.327835402,0.297726393,0.020317981,0.354120224
16688,0.151342397,0.162385766,0.09851263,0.587759206
16689,0.063184443,0.352249741,0.132017874,0.452547943
16690,0.141880444,0.184317798,0.076487967,0.597313792
16691,0.058263909,0.086245619,0.440671706,0.414818766
16692,0.289331439,0.069384456,0.282123707,0.359160398
16693,0.054220735,0.270568682,0.200166497,0.475044086
16694,0.119335773,0.115528873,0.156666381,0.608468973
16695,0.243239339,0.185427338,0.224988232,0.346345091
16696,0.332292235,0.125464604,0.042793555,0.499449605
16697,0.133117845,0.141530543,0.123414787,0.601936825
16698,0.198900849,0.319573878,0.108380761,0.373144512
16699,0.231129931,0.041744858,0.094592237,0.632532975
16700,0.341525636,0.074344203,0.274340227,0.309789934
16701,0.366663556,0.113147452,0.088005584,0.432183409
16702,0.222865966,0.417998193,0.029471341,0.3296645
16703,0.287331783,0.277268292,0.188878751,0.246521175
16704,0.435353796,0.131643588,0.090200698,0.342801919
16705,0.032409764,0.581929995,0.082798983,0.302861257
16706,0.090401934,0.313226552,0.060962593,0.535408921
16707,0.102859522,0.224597658,0.336884824,0.335657996
16708,0.165156965,0.059793552,0.355423322,0.41962616
16709,0.12941342,0.353364311,0.079013196,0.438209073
16710,0.103779386,0.545269212,0.094112234,0.256839168
16711,0.049028033,0.445178757,0.08284871,0.4229445
16712,0.278567491,0.142993247,0.055165328,0.523273933
16713,0.419701834,0.062632359,0.05962743,0.458038377
16714,0.051614559,0.460302638,0.162488593,0.32559421
16715,0.093697884,0.21477721,0.057551746,0.63397316
16716,0.532418072,0.071614425,0.09981999,0.296147513
16717,0.056446843,0.614590194,0.031701025,0.297261938
16718,0.41653804,0.14658443,0.143406137,0.293471393
16719,0.158727364,0.160695048,0.144181124,0.536396464
16720,0.192185933,0.050646926,0.382217875,0.374949266
16721,0.132910034,0.046854035,0.442556552,0.377679379
16722,0.119156908,0.21986927,0.2651161,0.395857722
16723,0.249182992,0.264462509,0.082174731,0.404179768
16724,0.204744529,0.114588001,0.426102369,0.2545651
16725,0.205027748,0.315129402,0.068154224,0.411688626
16726,0.070359251,0.522977491,0.052824944,0.353838313
16727,0.519072944,0.042286573,0.078430583,0.3602099
16728,0.295701138,0.197022263,0.297477202,0.209799397
16729,0.037267885,0.284453745,0.298708288,0.379570082
16730,0.160105218,0.119953566,0.129001629,0.590939588
16731,0.092227644,0.382068921,0.172790627,0.352912808
16732,0.166512727,0.146797858,0.456651133,0.230038283
16733,0.147169541,0.118718056,0.080874408,0.653237994
16734,0.060935578,0.039955378,0.46373438,0.435374664
16735,0.246738472,0.33202466,0.082879657,0.338357211
16736,0.118671717,0.240771668,0.44761426,0.192942356
16737,0.37065315,0.150891681,0.173350162,0.305105008
16738,0.080902274,0.486003454,0.082611286,0.350482986
16739,0.414629255,0.028018468,0.303076404,0.254275873
16740,0.315134035,0.272359907,0.327078433,0.085427625
16741,0.384203716,0.3059188,0.09607775,0.213799734
16742,0.063592492,0.3663269,0.450887851,0.119192757
16743,0.248474588,0.248394549,0.400574791,0.102556073
16744,0.107211592,0.587148662,0.112593696,0.193046049
16745,0.081883235,0.0632102,0.704158409,0.150748156
16746,0.240817171,0.303293377,0.349988919,0.105900534
16747,0.135768231,0.510683255,0.213708059,0.139840454
16748,0.316753148,0.448302708,0.070021089,0.164923055
16749,0.186526499,0.175492865,0.454371091,0.183609544
16750,0.156085898,0.25567298,0.51777061,0.070470512
16751,0.074152376,0.672398401,0.110383086,0.143066136
16752,0.197632908,0.114181272,0.604847469,0.083338352
16753,0.599374009,0.043103321,0.236184377,0.121338293
16754,0.037750614,0.771610799,0.059634285,0.131004303
16755,0.03178343,0.044756599,0.81894185,0.104518121
16756,0.271804069,0.08668023,0.594335831,0.04717987
16757,0.532842489,0.087780285,0.181789511,0.197587715
16758,0.190412734,0.56794097,0.103535816,0.138110479
16759,0.367260737,0.461720815,0.024448266,0.146570182
16760,0.301172153,0.222782858,0.134958499,0.34108649
16761,0.437819043,0.160064523,0.056163331,0.345953103
16762,0.162931919,0.280659698,0.297975589,0.258432794
16763,0.572881597,0.253553986,0.02710536,0.146459056
16764,0.069828325,0.36608422,0.178515228,0.385572228
16765,0.419448499,0.189025448,0.197476006,0.194050047
16766,0.073764013,0.321284174,0.199760394,0.405191419
16767,0.027604071,0.536658658,0.24564716,0.190090111
16768,0.34440298,0.044324948,0.470500304,0.140771768
16769,0.097595858,0.160853912,0.363812682,0.377737549
16770,0.25408908,0.267047664,0.13686731,0.341995946
16771,0.542475446,0.087422965,0.060426095,0.309675494
16772,0.342401613,0.178218396,0.254287694,0.225092297
16773,0.38954013,0.225266874,0.090716655,0.294476342
16774,0.382489631,0.411703181,0.072602574,0.133204615
16775,0.057562653,0.666540815,0.110967375,0.164929157
16776,0.245421324,0.424632678,0.061517694,0.268428304
16777,0.581588363,0.177907142,0.097104212,0.143400283
16778,0.513802683,0.115770656,0.150423122,0.220003539
16779,0.210216505,0.166672965,0.26147391,0.361636619
16780,0.267915156,0.531136454,0.119606002,0.081342389
16781,0.415720275,0.178322735,0.118469379,0.287487611
16782,0.283964504,0.132411759,0.418544642,0.165079095
16783,0.657633006,0.166529613,0.080735712,0.095101669
16784,0.064199934,0.167082562,0.549980063,0.21873744
16785,0.372605186,0.322145277,0.193008449,0.112241088
16786,0.05240682,0.325505675,0.483857196,0.138230309
16787,0.186392319,0.083845423,0.639371675,0.090390582
16788,0.142347829,0.278855447,0.143810444,0.43498628
16789,0.08542198,0.179059041,0.545364389,0.190154589
16790,0.452441136,0.293409002,0.097599659,0.156550202
16791,0.142077051,0.121685319,0.611729583,0.124508047
16792,0.021918072,0.512511609,0.396374022,0.069196297
16793,0.253405434,0.108338954,0.521097536,0.117158077
16794,0.457082687,0.292626303,0.131490172,0.118800838
16795,0.519048224,0.152935062,0.196979362,0.131037352
16796,0.185553304,0.209389825,0.540171635,0.064885235
16797,0.059740237,0.448190076,0.058811619,0.433258067
16798,0.141008821,0.594478748,0.049608708,0.214903723
16799,0.375288961,0.306025039,0.177800695,0.140885305
16800,0.303736892,0.260115501,0.175824249,0.260323358
16801,0.476948961,0.094961635,0.063899406,0.364189998
16802,0.349210765,0.121137129,0.227940048,0.301712058
16803,0.209593194,0.119868881,0.117654174,0.552883751
16804,0.058786132,0.624311209,0.147229311,0.169673349
16805,0.306081042,0.186625225,0.209713712,0.297580021
16806,0.460464831,0.11847504,0.084677079,0.336383051
16807,0.24540773,0.06166764,0.37376051,0.31916412
16808,0.461084525,0.132000768,0.065084073,0.341830635
16809,0.092758779,0.160975188,0.52218311,0.224082923
16810,0.236113752,0.142817564,0.191523569,0.429545114
16811,0.386998971,0.339686552,0.049079209,0.224235267
16812,0.510866845,0.184197216,0.027292812,0.277643127
16813,0.363954302,0.061380908,0.21477134,0.359893449
16814,0.116149619,0.32890782,0.353988881,0.20095368
16815,0.060404425,0.503835333,0.227044292,0.20871595
16816,0.17448513,0.299165694,0.362857388,0.163491788
16817,0.163598778,0.668699574,0.061344436,0.106357212
16818,0.198511393,0.647141743,0.064673742,0.089673122
16819,0.480336637,0.195404392,0.237867965,0.086391006
16820,0.59102769,0.227387495,0.082549533,0.099035281
16821,0.404295244,0.096965992,0.36832398,0.130414784
16822,0.355025393,0.390720376,0.146292955,0.107961276
16823,0.594879888,0.068368127,0.201280975,0.13547101
16824,0.366734283,0.353346972,0.154080371,0.125838374
16825,0.16810642,0.181766559,0.424148228,0.225978793
16826,0.092309393,0.586312502,0.242565082,0.078813024
16827,0.230581853,0.372436094,0.308485682,0.088496371
16828,0.348083023,0.080910843,0.501435118,0.069571016
16829,0.109239588,0.680301822,0.081968412,0.128490178
16830,0.18290068,0.262424011,0.391435342,0.163239967
16831,0.055862977,0.365529114,0.501262687,0.077345222
16832,0.466710362,0.112226092,0.350086158,0.070977388
16833,0.452027471,0.309119006,0.079528241,0.159325281
16834,0.603311416,0.041709048,0.218344998,0.136634537
16835,0.090034419,0.613059414,0.092239554,0.204666613
16836,0.495797989,0.313843306,0.020337874,0.170020831
16837,0.068220584,0.08577614,0.335800007,0.510203269
16838,0.317203385,0.355124909,0.094403661,0.233268045
16839,0.250327199,0.304360704,0.133441527,0.31187057
16840,0.182398397,0.366557332,0.184699357,0.266344914
16841,0.34935864,0.328502331,0.098471901,0.223667128
16842,0.110241993,0.349022356,0.2868605,0.253875151
16843,0.133190558,0.260695491,0.226856372,0.379257579
16844,0.462341514,0.174807858,0.095543332,0.267307296
16845,0.221936014,0.050481667,0.409249807,0.318332513
16846,0.093366066,0.215959275,0.319394739,0.37127992
16847,0.687946389,0.059797252,0.072504629,0.179751731
16848,0.177581336,0.457835038,0.230156565,0.134427061
16849,0.364905964,0.222435692,0.092725279,0.319933066
16850,0.436155296,0.086053837,0.217512371,0.260278495
16851,0.111257306,0.103496906,0.515748463,0.269497326
16852,0.721729168,0.092048845,0.022503362,0.163718626
16853,0.164141765,0.223389335,0.179464086,0.433004814
16854,0.131095132,0.248266179,0.138738531,0.481900158
16855,0.301591433,0.170588102,0.106182496,0.421637968
16856,0.052685162,0.042471459,0.359519119,0.54532426
16857,0.167831128,0.116662168,0.079214675,0.636292029
16858,0.218322645,0.185292954,0.07333371,0.523050691
16859,0.10677404,0.087689084,0.382411353,0.423125523
16860,0.070832113,0.059476027,0.418222738,0.451469122
16861,0.317775623,0.015929707,0.256944547,0.409350123
16862,0.180108673,0.077026203,0.090688645,0.652176479
16863,0.400049003,0.253513013,0.043766124,0.30267186
16864,0.157745082,0.435156028,0.18019276,0.22690613
16865,0.051504033,0.046746166,0.130029215,0.771720586
16866,0.049742416,0.424508015,0.039667784,0.486081784
16867,0.343829764,0.203368821,0.040043061,0.412758354
16868,0.086083359,0.208643259,0.186339061,0.518934322
16869,0.442844919,0.095148335,0.08211828,0.379888467
16870,0.188836519,0.108210512,0.115478,0.587474969
16871,0.040212859,0.227409649,0.361669569,0.370707923
16872,0.149977714,0.209481487,0.346002851,0.294537948
16873,0.217033151,0.51433019,0.064040455,0.204596205
